Date,Spend,Impressions,CPM,Clicks,CPC,CTR,Acquisitions,CPA,CR,Age,Gender,Targeting,Image,Copy,Bid Type,Placement
4/6/15,0.84,116,7.24137931,0,0,0,0,0,0,45-54,W,EventComp,Old06,Title5,oCPM,NFM
4/6/15,1.19,116,10.25862069,0,0,0,0,0,0,25-34,M,EventPlanning,Old06,Title5,oCPM,NFD
4/6/15,0.68,35,19.42857143,0,0,0,0,0,0,25-34,W,Signup-LAL-6,Old16,Title5,oCPM,NFD
4/6/15,1.58,253,6.245059289,0,0,0,0,0,0,35-44,W,EventComp,Old06,Title5,oCPM,NFM
4/6/15,3.1,642,4.828660436,0,0,0,0,0,0,25-34,W,EventComp,Old06,Title5,oCPM,NFM
4/6/15,0.05,9,5.555555556,0,0,0,0,0,0,45-54,M,Signup-LAL-10,Old06,Title5,oCPM,NFM
4/6/15,2.26,167,13.53293413,2,1.13,0.011976048,0,0,0,45-54,M,EventPlanning,Old06,Title5,oCPM,NFD
4/6/15,1.5,133,11.27819549,0,0,0,0,0,0,35-44,M,EventPlanning,Old06,Title5,oCPM,NFD
4/6/15,0.23,17,13.52941176,0,0,0,0,0,0,35-44,M,Signup-LAL-1,Old06,Title5,oCPM,NFD
4/6/15,1.1,103,10.67961165,0,0,0,0,0,0,25-34,W,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/6/15,1.57,131,11.98473282,0,0,0,0,0,0,25-34,W,EventPlanning,Old06,Title5,oCPM,NFD
4/6/15,1.96,136,14.41176471,0,0,0,0,0,0,45-54,W,EventPlanning,Old06,Title5,oCPM,NFD
4/6/15,0.83,77,10.77922078,0,0,0,0,0,0,35-44,W,EventPlanning,Old06,Title5,oCPM,NFD
4/6/15,0.52,37,14.05405405,0,0,0,0,0,0,45-54,M,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/5/15,0.36,40,9,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-10,Old16,Title5,oCPM,NFD
4/5/15,0.06,7,8.571428571,0,0,0,0,0,0,25-34,M,EventPlanning,Old16,Title5,oCPM,NFD
4/5/15,0.09,14,6.428571429,0,0,0,0,0,0,35-44,M,EventPlanning,Old16,Title5,oCPM,NFD
4/5/15,1.4,86,16.27906977,0,0,0,0,0,0,45-54,M,Signup-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,0.28,25,11.2,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
4/5/15,0.04,1,40,0,0,0,0,0,0,55-64,M,Signup-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,0.64,54,11.85185185,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-5,Old06,Title5,oCPM,NFD
4/5/15,0.75,73,10.2739726,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-10,Old16,Title5,oCPM,NFD
4/5/15,0.45,42,10.71428571,0,0,0,0,0,0,35-44,M,Signup-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,0.79,58,13.62068966,0,0,0,0,0,0,25-34,M,Signup-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,0.48,39,12.30769231,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-5,Old06,Title5,oCPM,NFD
4/5/15,0.9,65,13.84615385,1,0.9,0.015384615,0,0,0,45-54,M,FirstEvent-LAL-5,Old06,Title5,oCPM,NFD
4/5/15,0.55,61,9.016393443,1,0.55,0.016393443,0,0,0,35-44,M,FirstEvent-LAL-10,Old16,Title5,oCPM,NFD
4/5/15,0.6,45,13.33333333,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
4/5/15,0.67,64,10.46875,0,0,0,0,0,0,45-54,W,Signup-LAL-10,Old09,Title5,oCPM,NFD
4/5/15,0.67,44,15.22727273,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-5,Old09,Title5,oCPM,NFD
4/5/15,0.23,12,19.16666667,0,0,0,0,0,0,35-44,M,Signup-LAL-6,Old09,Title5,oCPM,NFD
4/5/15,0.21,12,17.5,0,0,0,0,0,0,25-34,M,Signup-LAL-6,Old09,Title5,oCPM,NFD
4/5/15,0.73,68,10.73529412,0,0,0,0,0,0,45-54,W,EventPlanning,Old16,Title5,oCPM,NFD
4/5/15,0.59,58,10.17241379,1,0.59,0.017241379,0,0,0,35-44,W,EventPlanning,Old16,Title5,oCPM,NFD
4/5/15,0.22,22,10,0,0,0,0,0,0,25-34,M,EventPlanning,Old06,Title5,oCPM,NFD
4/5/15,0.24,25,9.6,0,0,0,0,0,0,25-34,W,EventPlanning,Old16,Title5,oCPM,NFD
4/5/15,0.21,20,10.5,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
4/5/15,0.23,33,6.96969697,0,0,0,0,0,0,35-44,W,Signup-LAL-1,Old06,Title5,oCPM,NFM
4/5/15,0.14,17,8.235294118,0,0,0,0,0,0,35-44,M,EventPlanning,Old06,Title5,oCPM,NFD
4/5/15,0.44,32,13.75,0,0,0,0,0,0,25-34,W,Signup-LAL-10,Old09,Title5,oCPM,NFD
4/5/15,0.46,45,10.22222222,0,0,0,0,0,0,35-44,W,Signup-LAL-10,Old09,Title5,oCPM,NFD
4/5/15,0.73,118,6.186440678,3,0.243333333,0.025423729,0,0,0,35-44,W,EventComp,Old09,Title5,oCPM,NFM
4/5/15,0.01,1,10,0,0,0,0,0,0,55-64,W,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/5/15,0.66,61,10.81967213,0,0,0,0,0,0,45-54,M,EventPlanning,Old06,Title5,oCPM,NFD
4/5/15,1.45,278,5.215827338,3,0.483333333,0.010791367,0,0,0,25-34,W,EventComp,Old09,Title5,oCPM,NFM
4/5/15,0.13,18,7.222222222,0,0,0,0,0,0,45-54,W,Signup-LAL-1,Old06,Title5,oCPM,NFM
4/5/15,0.54,41,13.17073171,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-5,Old09,Title5,oCPM,NFD
4/5/15,0.13,14,9.285714286,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-10,Old09,Title5,oCPM,NFD
4/5/15,2.1,392,5.357142857,3,0.7,0.007653061,0,0,0,25-34,M,FirstEvent-LAL-10,Old16,Title5,oCPM,NFM
4/5/15,0.92,145,6.344827586,1,0.92,0.006896552,0,0,0,35-44,M,FirstEvent-LAL-10,Old16,Title5,oCPM,NFM
4/5/15,0.52,53,9.811320755,0,0,0,0,0,0,45-54,W,EventComp,Old09,Title5,oCPM,NFM
4/5/15,0.29,69,4.202898551,0,0,0,0,0,0,25-34,M,Signup-LAL-10,Old06,Title5,oCPM,NFM
4/5/15,0.14,30,4.666666667,0,0,0,0,0,0,35-44,M,Signup-LAL-10,Old06,Title5,oCPM,NFM
4/5/15,0.29,34,8.529411765,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-5,Old16,Title5,oCPM,NFD
4/5/15,0.43,52,8.269230769,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-10,Old16,Title5,oCPM,NFM
4/5/15,1.07,77,13.8961039,0,0,0,0,0,0,25-34,M,EventComp,Old09,Title5,oCPM,NFD
4/5/15,0.03,4,7.5,0,0,0,0,0,0,45-54,M,Signup-LAL-1,Old16,Title5,oCPM,NFD
4/5/15,0.04,3,13.33333333,0,0,0,0,0,0,35-44,M,Signup-LAL-1,Old16,Title5,oCPM,NFD
4/5/15,0.01,1,10,0,0,0,0,0,0,55-64,M,Signup-LAL-6,Old16,Title5,oCPM,NFD
4/5/15,0.08,8,10,0,0,0,0,0,0,45-54,M,Signup-LAL-6,Old16,Title5,oCPM,NFD
4/5/15,0.99,73,13.56164384,0,0,0,0,0,0,35-44,M,EventComp,Old09,Title5,oCPM,NFD
4/5/15,1.7,106,16.03773585,0,0,0,0,0,0,45-54,M,EventComp,Old09,Title5,oCPM,NFD
4/5/15,0.11,8,13.75,0,0,0,0,0,0,35-44,M,Signup-LAL-6,Old16,Title5,oCPM,NFD
4/5/15,0.65,48,13.54166667,0,0,0,0,0,0,25-34,M,EventComp,Old06,Title5,oCPM,NFD
4/5/15,0.11,19,5.789473684,0,0,0,0,0,0,45-54,M,Signup-LAL-10,Old06,Title5,oCPM,NFM
4/5/15,0.35,44,7.954545455,1,0.35,0.022727273,0,0,0,25-34,W,FirstEvent-LAL-5,Old09,Title5,oCPM,NFD
4/5/15,0.03,4,7.5,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-5,Old09,Title5,oCPM,NFD
4/5/15,0.24,26,9.230769231,0,0,0,0,0,0,25-34,M,Signup-LAL-10,Old09,Title5,oCPM,NFD
4/5/15,0.36,31,11.61290323,0,0,0,0,0,0,35-44,M,Signup-LAL-10,Old09,Title5,oCPM,NFD
4/5/15,0.04,3,13.33333333,0,0,0,0,0,0,25-34,M,Signup-LAL-1,Old16,Title5,oCPM,NFD
4/5/15,0.6,50,12,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-5,Old09,Title5,oCPM,NFD
4/5/15,0.46,45,10.22222222,0,0,0,0,0,0,45-54,M,Signup-LAL-10,Old09,Title5,oCPM,NFD
4/5/15,0.3,19,15.78947368,1,0.3,0.052631579,0,0,0,45-54,M,EventPlanning,Old16,Title5,oCPM,NFD
4/5/15,0.07,11,6.363636364,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-10,Old09,Title5,oCPM,NFD
4/5/15,0.17,14,12.14285714,0,0,0,0,0,0,35-44,M,EventComp,Old06,Title5,oCPM,NFD
4/5/15,0.17,12,14.16666667,0,0,0,0,0,0,25-34,M,Signup-LAL-6,Old16,Title5,oCPM,NFD
4/5/15,0.42,37,11.35135135,0,0,0,0,0,0,45-54,M,EventComp,Old06,Title5,oCPM,NFD
4/5/15,0.43,45,9.555555556,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-5,Old16,Title5,oCPM,NFD
4/5/15,0.87,84,10.35714286,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-10,Old09,Title5,oCPM,NFD
4/5/15,0.15,16,9.375,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-5,Old09,Title5,oCPM,NFD
4/5/15,0.53,54,9.814814815,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-5,Old16,Title5,oCPM,NFD
4/5/15,1.02,78,13.07692308,0,0,0,0,0,0,45-54,W,Signup-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,0.62,48,12.91666667,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-1,Old09,Title5,oCPM,NFD
4/5/15,0.39,86,4.534883721,0,0,0,0,0,0,25-34,M,Signup-LAL-10,Old09,Title5,oCPM,NFM
4/5/15,1.35,117,11.53846154,1,1.35,0.008547009,0,0,0,45-54,W,FirstEvent-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,0.45,49,9.183673469,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,0.41,43,9.534883721,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,0.29,56,5.178571429,0,0,0,0,0,0,35-44,M,Signup-LAL-10,Old09,Title5,oCPM,NFM
4/5/15,0.39,39,10,0,0,0,0,0,0,45-54,M,Signup-LAL-10,Old09,Title5,oCPM,NFM
4/5/15,0.2,16,12.5,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,0.73,34,21.47058824,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,0.39,30,13,0,0,0,0,0,0,45-54,M,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/5/15,0.95,143,6.643356643,1,0.95,0.006993007,0,0,0,45-54,W,FirstEvent-LAL-5,Old09,Title5,oCPM,NFM
4/5/15,0.81,49,16.53061224,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-10,Old16,Title5,oCPM,NFD
4/5/15,1.33,247,5.384615385,1,1.33,0.004048583,0,0,0,35-44,W,FirstEvent-LAL-5,Old09,Title5,oCPM,NFM
4/5/15,0.53,65,8.153846154,0,0,0,0,0,0,35-44,M,Signup-LAL-6,Old16,Title5,oCPM,NFM
4/5/15,0.41,21,19.52380952,0,0,0,0,0,0,45-54,M,Signup-LAL-6,Old09,Title5,oCPM,NFD
4/5/15,0.64,40,16,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old09,Title5,oCPM,NFD
4/5/15,0.54,34,15.88235294,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-1,Old09,Title5,oCPM,NFD
4/5/15,3.21,706,4.54674221,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-5,Old09,Title5,oCPM,NFM
4/5/15,0.3,25,12,0,0,0,0,0,0,25-34,M,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/5/15,1.19,86,13.8372093,0,0,0,0,0,0,25-34,W,EventComp,Old06,Title5,oCPM,NFD
4/5/15,1.76,128,13.75,1,1.76,0.0078125,0,0,0,35-44,W,EventComp,Old06,Title5,oCPM,NFD
4/5/15,3.51,216,16.25,0,0,0,0,0,0,45-54,W,EventComp,Old06,Title5,oCPM,NFD
4/5/15,0.32,27,11.85185185,0,0,0,0,0,0,35-44,M,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/5/15,0.6,45,13.33333333,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-10,Old16,Title5,oCPM,NFD
4/5/15,0.26,19,13.68421053,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,0.53,134,3.955223881,0,0,0,0,0,0,25-34,W,EventComp,Old06,Title5,oCPM,NFM
4/5/15,0.14,15,9.333333333,0,0,0,0,0,0,25-34,M,Signup-LAL-1,Old06,Title5,oCPM,NFD
4/5/15,0.16,11,14.54545455,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
4/5/15,0.05,7,7.142857143,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
4/5/15,0.29,53,5.471698113,0,0,0,0,0,0,35-44,W,EventComp,Old06,Title5,oCPM,NFM
4/5/15,0.11,20,5.5,1,0.11,0.05,0,0,0,45-54,W,EventComp,Old06,Title5,oCPM,NFM
4/5/15,0.09,4,22.5,0,0,0,0,0,0,35-44,W,Signup-LAL-1,Old06,Title5,oCPM,NFD
4/5/15,0.65,32,20.3125,0,0,0,0,0,0,45-54,W,Signup-LAL-6,Old16,Title5,oCPM,NFD
4/5/15,0.17,13,13.07692308,0,0,0,0,0,0,35-44,W,Signup-LAL-6,Old16,Title5,oCPM,NFD
4/5/15,0.29,20,14.5,0,0,0,0,0,0,25-34,W,Signup-LAL-6,Old16,Title5,oCPM,NFD
4/5/15,0.14,15,9.333333333,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
4/5/15,0.05,7,7.142857143,0,0,0,0,0,0,35-44,M,Signup-LAL-1,Old06,Title5,oCPM,NFD
4/5/15,0.51,37,13.78378378,0,0,0,0,0,0,35-44,W,EventPlanning,Old06,Title5,oCPM,NFD
4/5/15,0.87,63,13.80952381,0,0,0,0,0,0,45-54,W,EventPlanning,Old06,Title5,oCPM,NFD
4/5/15,0.73,67,10.89552239,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-10,Old16,Title5,oCPM,NFD
4/5/15,0.03,1,30,0,0,0,0,0,0,55-64,W,EventPlanning,Old06,Title5,oCPM,NFD
4/5/15,0.31,30,10.33333333,0,0,0,0,0,0,25-34,W,EventPlanning,Old06,Title5,oCPM,NFD
4/5/15,0.55,28,19.64285714,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
4/5/15,0.21,19,11.05263158,0,0,0,0,0,0,45-54,M,Signup-LAL-1,Old06,Title5,oCPM,NFD
4/5/15,0.32,32,10,0,0,0,0,0,0,45-54,M,Signup-LAL-6,Old16,Title5,oCPM,NFM
4/5/15,0.18,6,30,0,0,0,0,0,0,25-34,W,Signup-LAL-1,Old06,Title5,oCPM,NFD
4/5/15,0.5,30,16.66666667,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
4/5/15,1.48,91,16.26373626,1,1.48,0.010989011,0,0,0,25-34,M,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
4/5/15,1.19,169,7.041420118,1,1.19,0.00591716,0,0,0,25-34,M,Signup-LAL-6,Old16,Title5,oCPM,NFM
4/5/15,0.58,62,9.35483871,0,0,0,0,0,0,35-44,M,Signup-LAL-1,Old16,Title5,oCPM,NFM
4/5/15,1.9,337,5.637982196,1,1.9,0.002967359,0,0,0,35-44,M,FirstEvent-LAL-5,Old06,Title5,oCPM,NFM
4/5/15,0.7,109,6.422018349,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-5,Old06,Title5,oCPM,NFM
4/5/15,2.62,97,27.01030928,0,0,0,0,0,0,45-54,W,EventPlanning,Old09,Title5,oCPM,NFD
4/5/15,0.77,48,16.04166667,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-1,Old09,Title5,oCPM,NFD
4/5/15,0.55,68,8.088235294,0,0,0,0,0,0,25-34,M,Signup-LAL-1,Old16,Title5,oCPM,NFM
4/5/15,0.07,7,10,0,0,0,0,0,0,35-44,W,Signup-LAL-1,Old16,Title5,oCPM,NFD
4/5/15,0.13,9,14.44444444,0,0,0,0,0,0,25-34,W,Signup-LAL-1,Old16,Title5,oCPM,NFD
4/5/15,0.51,40,12.75,0,0,0,0,0,0,25-34,W,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/5/15,0.23,23,10,0,0,0,0,0,0,35-44,W,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/5/15,0.67,136,4.926470588,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-5,Old09,Title5,oCPM,NFM
4/5/15,1.59,330,4.818181818,2,0.795,0.006060606,0,0,0,25-34,M,FirstEvent-LAL-5,Old09,Title5,oCPM,NFM
4/5/15,0.46,80,5.75,0,0,0,0,0,0,25-34,W,Signup-LAL-1,Old06,Title5,oCPM,NFM
4/5/15,0.63,78,8.076923077,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-5,Old09,Title5,oCPM,NFM
4/5/15,0.18,6,30,0,0,0,0,0,0,45-54,W,Signup-LAL-1,Old06,Title5,oCPM,NFD
4/5/15,0.68,42,16.19047619,0,0,0,0,0,0,45-54,W,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/5/15,0.33,27,12.22222222,0,0,0,0,0,0,25-34,W,Signup-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,0.36,27,13.33333333,0,0,0,0,0,0,35-44,W,Signup-LAL-10,Old06,Title5,oCPM,NFD
4/5/15,2.6,504,5.158730159,1,2.6,0.001984127,0,0,0,25-34,M,FirstEvent-LAL-5,Old06,Title5,oCPM,NFM
4/5/15,0.84,45,18.66666667,0,0,0,0,0,0,35-44,W,EventPlanning,Old09,Title5,oCPM,NFD
4/5/15,1.08,168,6.428571429,0,0,0,0,0,0,25-34,M,Signup-LAL-6,Old06,Title5,oCPM,NFM
4/5/15,0.39,30,13,1,0.39,0.033333333,0,0,0,45-54,M,Signup-LAL-1,Old16,Title5,oCPM,NFM
4/5/15,0.49,29,16.89655172,0,0,0,0,0,0,25-34,W,EventPlanning,Old09,Title5,oCPM,NFD
4/5/15,0.55,82,6.707317073,0,0,0,0,0,0,35-44,M,Signup-LAL-6,Old06,Title5,oCPM,NFM
4/5/15,0.05,4,12.5,0,0,0,0,0,0,45-54,W,Signup-LAL-1,Old16,Title5,oCPM,NFD
4/5/15,0.26,31,8.387096774,0,0,0,0,0,0,45-54,M,Signup-LAL-6,Old06,Title5,oCPM,NFM
4/5/15,1.01,39,25.8974359,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-1,Old09,Title5,oCPM,NFD
4/5/15,0.74,47,15.74468085,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old09,Title5,oCPM,NFD
4/4/15,0.41,42,9.761904762,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-10,Old06,Title5,oCPM,NFD
4/4/15,0.17,13,13.07692308,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-5,Old09,Title5,oCPM,NFD
4/4/15,0.2,17,11.76470588,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-5,Old09,Title5,oCPM,NFD
4/4/15,0.21,16,13.125,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-5,Old09,Title5,oCPM,NFD
4/4/15,0.53,53,10,0,0,0,0,0,0,45-54,M,Signup-LAL-6,Old16,Title5,oCPM,NFM
4/4/15,1.29,176,7.329545455,2,0.645,0.011363636,0,0,0,25-34,M,Signup-LAL-6,Old16,Title5,oCPM,NFM
4/4/15,0.74,84,8.80952381,1,0.74,0.011904762,0,0,0,35-44,M,Signup-LAL-6,Old16,Title5,oCPM,NFM
4/4/15,1.63,136,11.98529412,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-10,Old16,Title5,oCPM,NFD
4/4/15,1.1,102,10.78431373,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-10,Old16,Title5,oCPM,NFD
4/4/15,0.62,64,9.6875,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-10,Old16,Title5,oCPM,NFD
4/4/15,0.9,61,14.75409836,1,0.9,0.016393443,0,0,0,45-54,W,FirstEvent-LAL-10,Old06,Title5,oCPM,NFD
4/4/15,1.07,78,13.71794872,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
4/4/15,0.53,44,12.04545455,0,0,0,0,0,0,45-54,W,EventComp,Old06,Title5,oCPM,NFM
4/4/15,0.68,71,9.577464789,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-10,Old06,Title5,oCPM,NFD
4/4/15,2.19,74,29.59459459,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
4/4/15,1.04,94,11.06382979,1,1.04,0.010638298,0,0,0,35-44,W,EventComp,Old06,Title5,oCPM,NFM
4/4/15,0.73,118,6.186440678,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-10,Old16,Title5,oCPM,NFM
4/4/15,0.47,46,10.2173913,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-1,Old09,Title5,oCPM,NFD
4/4/15,0.23,18,12.77777778,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
4/4/15,0.45,38,11.84210526,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-1,Old09,Title5,oCPM,NFD
4/4/15,0.62,50,12.4,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old09,Title5,oCPM,NFD
4/4/15,0.24,17,14.11764706,0,0,0,0,0,0,45-54,M,Signup-LAL-10,Old09,Title5,oCPM,NFD
4/4/15,0.11,16,6.875,0,0,0,0,0,0,35-44,M,Signup-LAL-10,Old09,Title5,oCPM,NFD
4/4/15,0.68,52,13.07692308,1,0.68,0.019230769,0,0,0,35-44,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
4/4/15,1.96,155,12.64516129,0,0,0,0,0,0,25-34,W,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/4/15,0.79,54,14.62962963,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
4/4/15,1.74,299,5.819397993,1,1.74,0.003344482,0,0,0,25-34,W,EventComp,Old06,Title5,oCPM,NFM
4/4/15,1.21,226,5.353982301,1,1.21,0.004424779,0,0,0,25-34,M,FirstEvent-LAL-10,Old16,Title5,oCPM,NFM
4/4/15,2.4,162,14.81481481,0,0,0,0,0,0,45-54,W,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/4/15,0.06,8,7.5,0,0,0,0,0,0,25-34,M,Signup-LAL-10,Old09,Title5,oCPM,NFD
4/4/15,0.24,34,7.058823529,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-10,Old16,Title5,oCPM,NFM
4/4/15,1.77,130,13.61538462,0,0,0,0,0,0,35-44,W,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/4/15,1.47,93,15.80645161,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old09,Title5,oCPM,NFD
4/4/15,0.4,34,11.76470588,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-10,Old16,Title5,oCPM,NFD
4/4/15,1.7,191,8.90052356,2,0.85,0.010471204,0,0,0,45-54,W,FirstEvent-LAL-5,Old09,Title5,oCPM,NFM
4/4/15,2.16,368,5.869565217,5,0.432,0.013586957,0,0,0,35-44,W,FirstEvent-LAL-5,Old09,Title5,oCPM,NFM
4/4/15,0.5,30,16.66666667,0,0,0,0,0,0,45-54,M,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/4/15,5.41,307,17.62214984,1,5.41,0.003257329,0,0,0,45-54,W,EventComp,Old06,Title5,oCPM,NFD
4/4/15,0.83,63,13.17460317,0,0,0,0,0,0,25-34,W,EventComp,Old06,Title5,oCPM,NFD
4/4/15,3.06,196,15.6122449,1,3.06,0.005102041,0,0,0,35-44,W,EventComp,Old06,Title5,oCPM,NFD
4/4/15,2.95,616,4.788961039,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-5,Old09,Title5,oCPM,NFM
4/4/15,0.57,30,19,1,0.57,0.033333333,0,0,0,35-44,M,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/4/15,0.02,2,10,0,0,0,0,0,0,45-54,W,Signup-LAL-1,Old16,Title5,oCPM,NFD
4/4/15,0.12,7,17.14285714,0,0,0,0,0,0,35-44,W,Signup-LAL-1,Old16,Title5,oCPM,NFD
4/4/15,0.24,31,7.741935484,0,0,0,0,0,0,45-54,M,Signup-LAL-6,Old06,Title5,oCPM,NFM
4/4/15,0.39,46,8.47826087,0,0,0,0,0,0,35-44,M,Signup-LAL-6,Old06,Title5,oCPM,NFM
4/4/15,0.76,56,13.57142857,0,0,0,0,0,0,25-34,M,Signup-LAL-6,Old06,Title5,oCPM,NFD
4/4/15,1.35,200,6.75,1,1.35,0.005,0,0,0,25-34,M,Signup-LAL-6,Old06,Title5,oCPM,NFM
4/4/15,2.17,167,12.99401198,0,0,0,0,0,0,45-54,W,EventPlanning,Old06,Title5,oCPM,NFD
4/4/15,1.58,152,10.39473684,0,0,0,0,0,0,35-44,W,EventPlanning,Old06,Title5,oCPM,NFD
4/4/15,0.77,39,19.74358974,0,0,0,0,0,0,45-54,W,Signup-LAL-6,Old16,Title5,oCPM,NFD
4/4/15,0.45,23,19.56521739,0,0,0,0,0,0,35-44,W,Signup-LAL-6,Old16,Title5,oCPM,NFD
4/4/15,0.15,11,13.63636364,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
4/4/15,0.17,13,13.07692308,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
4/4/15,1.14,84,13.57142857,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-10,Old06,Title5,oCPM,NFD
4/4/15,0.44,30,14.66666667,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
4/4/15,0.86,45,19.11111111,0,0,0,0,0,0,25-34,W,Signup-LAL-6,Old16,Title5,oCPM,NFD
4/4/15,0.61,54,11.2962963,0,0,0,0,0,0,25-34,M,Signup-LAL-1,Old06,Title5,oCPM,NFD
4/4/15,0.18,14,12.85714286,0,0,0,0,0,0,25-34,W,Signup-LAL-1,Old06,Title5,oCPM,NFD
4/4/15,0.92,93,9.892473118,0,0,0,0,0,0,25-34,W,EventPlanning,Old06,Title5,oCPM,NFD
